tic,source,class
63129522,tessv1,DSCT_BCEP
63130952,tessv1,DSCT_BCEP
63165216,added_myself,DSCT_BCEP
63203619,tessv1,ECLIPSE
63204194,tessv1,GDOR_SPB
63204246,tessv1,CONTACT_ROT
63204673,tessv1,CONTACT_ROT
63204706,tessv1,CONTACT_ROT
63204858,tessv1,ECLIPSE
63205800,tessv1,CONTACT_ROT
63206269,tessv1,DSCT_BCEP
63206527,tessv1,APERIODIC
63208556,tessv2,RRLYR_CEPH
63208932,tessv1,SOLARLIKE
63209649,tessv1,ECLIPSE
63210000,tessv1,CONTACT_ROT
63212858,tessv1,SOLARLIKE
63213043,tessv1,GDOR_SPB
63213264,tessv1,ECLIPSE
63282381,tessv1,DSCT_BCEP
63282575,tessv1,CONTACT_ROT
63283032,tessv1,GDOR_SPB
63283398,added_myself,INSTRUMENT/JUNK
63285601,tessv1,APERIODIC
63285672,tessv1,CONTACT_ROT
63286203,added_myself,INSTRUMENT/JUNK
63286594,tessv1,CONTACT_ROT
63287658,added_myself,INSTRUMENT/JUNK
63289496,tessv1,CONTACT_ROT
63289629,tessv1,ECLIPSE
63289912,tessv1,DSCT_BCEP
63290037,tessv1,DSCT_BCEP
63290721,added_myself,SOLARLIKE
63291061,added_myself,ECLIPSE
63291372,tessv1,DSCT_BCEP
63291671,tessv1,ECLIPSE
63291675,tessv1,ECLIPSE
63292596,tessv1,ECLIPSE
63293567,tessv1,CONTACT_ROT
63293587,tessv1,DSCT_BCEP
63293754,tessv1,CONTACT_ROT
63293883,added_myself,SOLARLIKE
63294082,tessv1,CONTACT_ROT
63294105,tessv1,DSCT_BCEP
63363152,tessv1,DSCT_BCEP
63363732,tessv1,DSCT_BCEP
63363780,added_myself,CONTACT_ROT
63363922,tessv1,CONTACT_ROT
63365673,tessv1,APERIODIC
63366279,added_myself,SOLARLIKE
63367318,added_myself,SOLARLIKE
63367832,added_myself,INSTRUMENT/JUNK
63368466,tessv1,GDOR_SPB
63368922,tessv1,ECLIPSE
63370066,tessv1,ECLIPSE
63371156,tessv1,DSCT_BCEP
63371358,tessv1,GDOR_SPB
63371382,tessv1,APERIODIC
63372949,added_myself,SOLARLIKE
63373061,tessv1,GDOR_SPB
63373242,added_myself,INSTRUMENT/JUNK
63373613,tessv1,CONTACT_ROT
63373772,tessv1,DSCT_BCEP
63373909,tessv1,DSCT_BCEP
63449090,tessv1,ECLIPSE
63451825,tessv1,ECLIPSE
63452013,tessv1,SOLARLIKE
63452222,added_myself,SOLARLIKE
63452584,tessv1,APERIODIC
63452781,tessv1,CONTACT_ROT
63453133,added_myself,SOLARLIKE
63453311,added_myself,CONTACT_ROT
63453461,tessv1,DSCT_BCEP
63454855,tessv1,DSCT_BCEP
63457440,added_myself,SOLARLIKE
63458827,added_myself,ECLIPSE
63659808,added_myself,SOLARLIKE
63711350,tessv2,RRLYR_CEPH
63981387,tessv2,RRLYR_CEPH
64047502,added_myself,SOLARLIKE
64104494,added_myself,ECLIPSE
64225446,added_myself,INSTRUMENT/JUNK
64308923,added_myself,CONTACT_ROT
64309551,added_myself,INSTRUMENT/JUNK
64396172,added_myself,INSTRUMENT/JUNK
64398044,added_myself,ECLIPSE
64581440,added_myself,DSCT_BCEP
64585485,tessv2,RRLYR_CEPH
64673667,added_myself,CONTACT_ROT
64673849,added_myself,CONTACT_ROT
64674574,tessv2,RRLYR_CEPH
64703047,added_myself,ECLIPSE
64794161,added_myself,INSTRUMENT/JUNK
64921543,added_myself,INSTRUMENT/JUNK
64936959,added_myself,CONTACT_ROT
65614808,added_myself,DSCT_BCEP
65616649,added_myself,ECLIPSE
65856665,added_myself,ECLIPSE
65927269,added_myself,CONTACT_ROT
65939919,added_myself,INSTRUMENT/JUNK
66147547,added_myself,DSCT_BCEP
66281852,added_myself,ECLIPSE
66363539,added_myself,INSTRUMENT/JUNK
66367459,added_myself,INSTRUMENT/JUNK
66369147,added_myself,INSTRUMENT/JUNK
66807332,added_myself,ECLIPSE
66810695,added_myself,DSCT_BCEP
66811875,added_myself,DSCT_BCEP
67116472,added_myself,CONTACT_ROT
67435461,added_myself,ECLIPSE
68554174,tessv2,RRLYR_CEPH
69459573,tessv2,RRLYR_CEPH
70245466,tessv2,RRLYR_CEPH
70401436,tessv2,RRLYR_CEPH
75655570,tessv2,RRLYR_CEPH
75835508,tessv2,RRLYR_CEPH
75961510,tessv2,RRLYR_CEPH
76305643,tessv2,RRLYR_CEPH
76623191,added_myself,INSTRUMENT/JUNK
76686721,added_myself,DSCT_BCEP
76696256,added_myself,ECLIPSE
82347932,tessv2,RRLYR_CEPH
84018759,added_myself,INSTRUMENT/JUNK
84070123,added_myself,ECLIPSE
84070145,added_myself,SOLARLIKE
84113361,tessv2,RRLYR_CEPH
84239177,added_myself,INSTRUMENT/JUNK
84313030,added_myself,INSTRUMENT/JUNK
85415277,added_myself,INSTRUMENT/JUNK
85500675,added_myself,CONTACT_ROT
85516380,tessv2,RRLYR_CEPH
86550443,tessv2,RRLYR_CEPH
87313082,tessv2,RRLYR_CEPH
89122661,added_myself,DSCT_BCEP
89639351,tessv2,RRLYR_CEPH
89758732,added_myself,DSCT_BCEP
90335943,added_myself,DSCT_BCEP
90349517,added_myself,ECLIPSE
90462959,added_myself,SOLARLIKE
90471466,added_myself,INSTRUMENT/JUNK
91111729,added_myself,ECLIPSE
91460548,tessv2,RRLYR_CEPH
91569685,added_myself,ECLIPSE
91934320,added_myself,CONTACT_ROT
91939077,added_myself,INSTRUMENT/JUNK
91943530,added_myself,DSCT_BCEP
92052236,added_myself,INSTRUMENT/JUNK
92054050,added_myself,ECLIPSE
92206248,added_myself,CONTACT_ROT
92428258,added_myself,DSCT_BCEP
92645571,tessv2,RRLYR_CEPH
92645702,added_myself,CONTACT_ROT
98361278,added_myself,DSCT_BCEP
98653200,added_myself,INSTRUMENT/JUNK
99018172,added_myself,DSCT_BCEP
99407702,added_myself,CONTACT_ROT
99479692,added_myself,ECLIPSE
99605017,added_myself,INSTRUMENT/JUNK
99897668,added_myself,DSCT_BCEP
99920817,added_myself,DSCT_BCEP
99937813,added_myself,INSTRUMENT/JUNK
99971561,added_myself,INSTRUMENT/JUNK
99985651,added_myself,INSTRUMENT/JUNK
99988248,added_myself,INSTRUMENT/JUNK
100010905,added_myself,INSTRUMENT/JUNK
100012217,added_myself,INSTRUMENT/JUNK
100013015,added_myself,INSTRUMENT/JUNK
100088587,added_myself,INSTRUMENT/JUNK
100160471,added_myself,INSTRUMENT/JUNK
100168222,added_myself,CONTACT_ROT
100168660,added_myself,INSTRUMENT/JUNK
102597455,tessv2,RRLYR_CEPH
102735626,tessv2,RRLYR_CEPH
103504453,added_myself,CONTACT_ROT
103990685,tessv2,RRLYR_CEPH
104447016,tessv2,RRLYR_CEPH
104907167,added_myself,CONTACT_ROT
104914249,added_myself,ECLIPSE
105006926,added_myself,ECLIPSE
105529076,added_myself,ECLIPSE
105625249,added_myself,DSCT_BCEP
105629658,added_myself,ECLIPSE
106222137,tessv2,RRLYR_CEPH
106224307,added_myself,INSTRUMENT/JUNK
106232286,added_myself,INSTRUMENT/JUNK
106232676,added_myself,INSTRUMENT/JUNK
111443222,tessv2,RRLYR_CEPH
115877231,tessv2,RRLYR_CEPH
115920184,added_myself,INSTRUMENT/JUNK
116635939,added_myself,DSCT_BCEP
116727999,added_myself,INSTRUMENT/JUNK
116733405,added_myself,SOLARLIKE
116812037,added_myself,INSTRUMENT/JUNK
116973301,added_myself,SOLARLIKE
116976485,added_myself,ECLIPSE
116982128,added_myself,INSTRUMENT/JUNK
117070648,added_myself,DSCT_BCEP
117070714,added_myself,INSTRUMENT/JUNK
117073892,added_myself,DSCT_BCEP
117224640,added_myself,SOLARLIKE
117442039,added_myself,INSTRUMENT/JUNK
117445211,added_myself,ECLIPSE
117634106,added_myself,DSCT_BCEP
117638854,tessv2,RRLYR_CEPH
120256994,added_myself,INSTRUMENT/JUNK
120314772,tessv1,APERIODIC
120314833,tessv1,SOLARLIKE
120315065,tessv1,APERIODIC
120315078,tessv1,ECLIPSE
120315096,tessv1,APERIODIC
120355240,tessv1,APERIODIC
120355273,added_myself,INSTRUMENT/JUNK
120355363,added_myself,INSTRUMENT/JUNK
120361450,tessv2,RRLYR_CEPH
120365782,tessv1,GDOR_SPB
120417099,added_myself,INSTRUMENT/JUNK
120417246,tessv1,DSCT_BCEP
120424486,tessv1,ECLIPSE
120424571,added_myself,INSTRUMENT/JUNK
120425098,tessv1,ECLIPSE
120498386,tessv1,APERIODIC
120498891,added_myself,INSTRUMENT/JUNK
120499322,tessv1,APERIODIC
120499528,tessv1,CONTACT_ROT
120499724,tessv1,ECLIPSE
120499949,tessv1,GDOR_SPB
120571258,tessv1,APERIODIC
120571705,tessv1,GDOR_SPB
120572314,tessv1,APERIODIC
120572362,added_myself,INSTRUMENT/JUNK
120572604,tessv1,APERIODIC
120573546,tessv1,SOLARLIKE
120627477,tessv1,DSCT_BCEP
120627791,tessv1,DSCT_BCEP
120628771,tessv1,DSCT_BCEP
120629181,added_myself,INSTRUMENT/JUNK
120629437,tessv1,CONTACT_ROT
120636910,tessv1,APERIODIC
120637062,added_myself,INSTRUMENT/JUNK
120637156,added_myself,INSTRUMENT/JUNK
120637375,tessv1,APERIODIC
120637821,tessv1,APERIODIC
120638006,tessv1,APERIODIC
120683117,tessv1,APERIODIC
120683441,tessv1,CONTACT_ROT
120684254,tessv1,APERIODIC
120684604,tessv1,ECLIPSE
120690418,tessv1,CONTACT_ROT
120692748,tessv1,SOLARLIKE
120693435,tessv1,ECLIPSE
120693449,tessv1,DSCT_BCEP
120694120,tessv1,DSCT_BCEP
120761779,tessv1,APERIODIC
120761865,added_myself,INSTRUMENT/JUNK
120762767,tessv1,APERIODIC
120763189,added_myself,INSTRUMENT/JUNK
120763890,tessv1,APERIODIC
120764007,tessv1,DSCT_BCEP
120764234,tessv1,APERIODIC
120764832,added_myself,INSTRUMENT/JUNK
120764848,tessv1,ECLIPSE
120765462,tessv1,APERIODIC
120765598,tessv1,GDOR_SPB
120821711,tessv1,APERIODIC
120821757,tessv1,APERIODIC
120822961,tessv1,APERIODIC
120823095,tessv1,APERIODIC
120823835,tessv1,APERIODIC
120824003,tessv1,APERIODIC
120824732,tessv1,APERIODIC
120825218,tessv1,GDOR_SPB
120825325,tessv1,APERIODIC
120825332,tessv1,CONTACT_ROT
120890340,tessv1,GDOR_SPB
120891206,tessv1,CONTACT_ROT
120891312,tessv1,DSCT_BCEP
120891662,tessv1,DSCT_BCEP
120893190,tessv1,APERIODIC
120893542,tessv1,ECLIPSE
120894430,tessv1,CONTACT_ROT
120895245,tessv1,APERIODIC
120895774,tessv1,APERIODIC
120902000,tessv1,APERIODIC
120902067,tessv1,SOLARLIKE
120902172,tessv1,GDOR_SPB
120902305,tessv1,APERIODIC
120902366,tessv1,ECLIPSE
120902759,tessv1,APERIODIC
120961091,tessv1,DSCT_BCEP
120961222,tessv1,CONTACT_ROT
120961308,tessv1,SOLARLIKE
120962547,tessv1,CONTACT_ROT
120962639,tessv1,DSCT_BCEP
120970620,tessv1,SOLARLIKE
120970994,tessv1,CONTACT_ROT
120971658,tessv1,APERIODIC
121012174,tessv1,APERIODIC
121012181,tessv1,APERIODIC
121013810,tessv1,ECLIPSE
121015760,tessv1,GDOR_SPB
121016077,tessv1,APERIODIC
121016578,tessv1,ECLIPSE
121016611,added_myself,INSTRUMENT/JUNK
121019265,tessv1,ECLIPSE
121020626,tessv1,ECLIPSE
121020683,tessv1,CONTACT_ROT
121020873,tessv1,CONTACT_ROT
121021902,tessv1,APERIODIC
121022391,tessv1,GDOR_SPB
121022559,tessv1,ECLIPSE
121022737,added_myself,INSTRUMENT/JUNK
121084276,tessv1,ECLIPSE
121084843,tessv1,APERIODIC
121085080,tessv1,ECLIPSE
121085386,tessv1,RRLYR_CEPH
121085901,tessv1,GDOR_SPB
121085990,tessv1,CONTACT_ROT
121086044,tessv1,APERIODIC
121086421,tessv1,CONTACT_ROT
121107304,tessv1,CONTACT_ROT
121107347,tessv1,GDOR_SPB
121108244,tessv1,CONTACT_ROT
121112313,tessv1,ECLIPSE
121112385,tessv1,CONTACT_ROT
121112874,tessv1,SOLARLIKE
121119552,tessv1,DSCT_BCEP
121121622,tessv1,ECLIPSE
121122404,tessv1,APERIODIC
121124348,tessv1,APERIODIC
121124576,tessv1,DSCT_BCEP
121124831,tessv1,ECLIPSE
121213274,tessv1,ECLIPSE
121213501,tessv1,CONTACT_ROT
121213582,tessv1,APERIODIC
121218632,tessv1,APERIODIC
121272598,tessv1,DSCT_BCEP
121273953,tessv1,DSCT_BCEP
121274086,tessv1,DSCT_BCEP
121274152,tessv1,CONTACT_ROT
121274442,tessv1,CONTACT_ROT
121275225,tessv1,APERIODIC
121275246,tessv1,DSCT_BCEP
121275363,tessv1,CONTACT_ROT
121276332,tessv1,APERIODIC
121323890,tessv2,RRLYR_CEPH
121326586,tessv1,GDOR_SPB
121327941,tessv1,APERIODIC
121330918,tessv1,APERIODIC
121331633,tessv1,CONTACT_ROT
121331677,tessv1,GDOR_SPB
121332795,tessv1,APERIODIC
121332961,tessv1,APERIODIC
121333644,tessv1,APERIODIC
121393780,tessv1,ECLIPSE
121394030,tessv1,GDOR_SPB
121394735,tessv1,APERIODIC
121394860,tessv1,APERIODIC
121395525,tessv1,GDOR_SPB
121395699,tessv1,GDOR_SPB
121456804,tessv1,GDOR_SPB
121460104,tessv1,CONTACT_ROT
121460525,tessv1,DSCT_BCEP
121460813,tessv1,GDOR_SPB
121463057,tessv1,DSCT_BCEP
121464566,tessv1,GDOR_SPB
121464975,tessv1,CONTACT_ROT
121465794,tessv1,CONTACT_ROT
121467663,tessv1,DSCT_BCEP
121535933,tessv1,CONTACT_ROT
121546698,tessv1,GDOR_SPB
121547695,tessv1,GDOR_SPB
121597783,tessv1,APERIODIC
121597833,tessv1,ECLIPSE
121598527,tessv1,CONTACT_ROT
121598562,tessv1,ECLIPSE
121598926,tessv1,DSCT_BCEP
121599066,tessv1,APERIODIC
121599413,tessv1,APERIODIC
121599951,tessv1,APERIODIC
121601961,tessv1,DSCT_BCEP
121601980,tessv1,CONTACT_ROT
121602338,tessv1,APERIODIC
121602390,tessv1,APERIODIC
121602771,tessv1,CONTACT_ROT
121604042,tessv1,ECLIPSE
121656695,added_myself,INSTRUMENT/JUNK
121658451,tessv1,GDOR_SPB
121659691,tessv1,APERIODIC
121659754,tessv1,DSCT_BCEP
121661034,tessv1,DSCT_BCEP
121729614,tessv1,DSCT_BCEP
121731383,tessv1,DSCT_BCEP
121731407,tessv1,APERIODIC
121731457,tessv1,APERIODIC
121731570,tessv1,DSCT_BCEP
121731973,tessv1,ECLIPSE
121731988,tessv1,GDOR_SPB
121732255,tessv1,CONTACT_ROT
121732893,added_myself,INSTRUMENT/JUNK
121732964,tessv1,CONTACT_ROT
121733079,tessv1,APERIODIC
121733800,tessv1,APERIODIC
121734112,tessv1,APERIODIC
121734586,tessv1,APERIODIC
121734683,tessv1,DSCT_BCEP
121734872,tessv1,ECLIPSE
121784495,tessv1,APERIODIC
121784745,added_myself,INSTRUMENT/JUNK
121784837,tessv1,DSCT_BCEP
121785009,tessv1,DSCT_BCEP
121785715,tessv1,CONTACT_ROT
121786164,tessv1,APERIODIC
121788685,tessv1,GDOR_SPB
121790091,tessv1,APERIODIC
121790872,tessv1,ECLIPSE
121791108,tessv1,APERIODIC
121791451,tessv1,APERIODIC
121791611,tessv1,DSCT_BCEP
121792545,tessv1,APERIODIC
121792934,tessv1,APERIODIC
121797394,tessv1,SOLARLIKE
121864254,tessv1,GDOR_SPB
121865785,tessv1,APERIODIC
121865891,tessv1,ECLIPSE
121866049,tessv1,DSCT_BCEP
121866154,tessv1,ECLIPSE
121866435,tessv1,GDOR_SPB
121866977,added_myself,INSTRUMENT/JUNK
121867709,tessv1,CONTACT_ROT
121876417,tessv2,RRLYR_CEPH
121939523,tessv1,DSCT_BCEP
121941586,tessv1,ECLIPSE
121942248,tessv1,CONTACT_ROT
121942354,tessv1,CONTACT_ROT
121942477,tessv1,APERIODIC
121943087,tessv1,APERIODIC
121943671,tessv1,APERIODIC
121944992,tessv1,ECLIPSE
121945314,tessv1,CONTACT_ROT
121945680,tessv1,DSCT_BCEP
121947327,tessv1,APERIODIC
122064563,tessv1,CONTACT_ROT
122064675,tessv1,GDOR_SPB
122066199,tessv1,GDOR_SPB
122066214,tessv1,APERIODIC
122066578,tessv1,CONTACT_ROT
122066798,tessv1,APERIODIC
122067638,tessv1,CONTACT_ROT
122068559,tessv1,CONTACT_ROT
122069181,tessv1,APERIODIC
122069994,tessv1,GDOR_SPB
122070670,tessv1,CONTACT_ROT
122070883,tessv1,CONTACT_ROT
122071036,tessv1,DSCT_BCEP
122071591,tessv1,ECLIPSE
122071687,tessv1,GDOR_SPB
122130578,tessv1,APERIODIC
122136630,tessv1,CONTACT_ROT
122137266,tessv1,GDOR_SPB
122137838,tessv1,DSCT_BCEP
122138980,tessv1,APERIODIC
122139124,tessv1,APERIODIC
122139470,tessv1,APERIODIC
122139608,tessv1,APERIODIC
122139730,tessv1,ECLIPSE
122140695,tessv1,APERIODIC
122142063,tessv1,GDOR_SPB
122226932,tessv1,CONTACT_ROT
122293232,tessv1,DSCT_BCEP
122293347,added_myself,INSTRUMENT/JUNK
122293544,tessv1,CONTACT_ROT
122293868,tessv1,CONTACT_ROT
122294246,tessv1,CONTACT_ROT
122294750,tessv1,APERIODIC
122295165,tessv1,APERIODIC
122295331,tessv1,CONTACT_ROT
122295826,tessv1,APERIODIC
122297136,tessv1,APERIODIC
122297198,tessv1,APERIODIC
122297341,tessv1,APERIODIC
122298205,tessv1,DSCT_BCEP
122299130,tessv1,DSCT_BCEP
122299913,tessv1,APERIODIC
122300124,tessv1,APERIODIC
122301596,tessv1,CONTACT_ROT
122301777,tessv1,DSCT_BCEP
122302184,tessv1,APERIODIC
122303843,tessv1,CONTACT_ROT
122304494,tessv1,ECLIPSE
122304887,tessv1,ECLIPSE
122305438,tessv1,APERIODIC
122305626,tessv1,DSCT_BCEP
122305672,added_myself,INSTRUMENT/JUNK
122365299,tessv1,DSCT_BCEP
122365584,added_myself,INSTRUMENT/JUNK
122375269,tessv1,ECLIPSE
122375393,added_myself,INSTRUMENT/JUNK
122375905,added_myself,INSTRUMENT/JUNK
122376726,tessv1,GDOR_SPB
122439953,tessv1,GDOR_SPB
122440505,tessv1,APERIODIC
122440768,tessv1,CONTACT_ROT
122442360,tessv1,APERIODIC
122442654,tessv1,CONTACT_ROT
122442825,tessv1,APERIODIC
122443296,tessv1,APERIODIC
122443349,tessv1,CONTACT_ROT
122443375,tessv1,DSCT_BCEP
122443549,tessv1,APERIODIC
122443599,tessv1,ECLIPSE
122444907,tessv1,CONTACT_ROT
122445016,tessv1,CONTACT_ROT
122446076,tessv1,ECLIPSE
122446960,tessv1,ECLIPSE
122447460,tessv1,CONTACT_ROT
122447832,tessv1,APERIODIC
122447932,tessv1,APERIODIC
122449793,tessv1,APERIODIC
122450680,tessv1,ECLIPSE
122450770,tessv1,DSCT_BCEP
122451156,tessv1,DSCT_BCEP
122451351,added_myself,INSTRUMENT/JUNK
122451467,tessv1,RRLYR_CEPH
122451520,tessv1,APERIODIC
122452155,tessv1,DSCT_BCEP
122507329,tessv1,CONTACT_ROT
122508425,tessv1,APERIODIC
122515397,tessv1,APERIODIC
122515910,added_myself,INSTRUMENT/JUNK
122518366,tessv1,APERIODIC
122518475,tessv1,CONTACT_ROT
122518499,tessv1,APERIODIC
122519226,added_myself,INSTRUMENT/JUNK
122519614,tessv1,DSCT_BCEP
122596398,tessv1,GDOR_SPB
122597244,tessv1,APERIODIC
122597780,tessv1,GDOR_SPB
122597825,tessv1,DSCT_BCEP
122597845,tessv1,CONTACT_ROT
122598213,tessv1,APERIODIC
122600719,tessv1,CONTACT_ROT
122601307,tessv1,GDOR_SPB
122602341,tessv1,GDOR_SPB
122602475,tessv1,APERIODIC
122602670,tessv1,APERIODIC
122603455,tessv1,ECLIPSE
122603719,tessv1,CONTACT_ROT
122605615,added_myself,INSTRUMENT/JUNK
122605722,tessv1,APERIODIC
122606012,tessv1,GDOR_SPB
122606161,added_myself,INSTRUMENT/JUNK
122606171,tessv1,APERIODIC
122606463,tessv1,ECLIPSE
122606718,tessv1,DSCT_BCEP
122606934,tessv1,APERIODIC
122607618,tessv1,APERIODIC
122608007,tessv1,CONTACT_ROT
122672432,tessv1,GDOR_SPB
122673176,tessv1,CONTACT_ROT
122673283,added_myself,INSTRUMENT/JUNK
122673431,tessv1,DSCT_BCEP
122679754,tessv1,APERIODIC
122681034,tessv1,APERIODIC
122681224,tessv1,APERIODIC
122681514,added_myself,INSTRUMENT/JUNK
122681901,tessv1,DSCT_BCEP
122682036,tessv1,DSCT_BCEP
122682307,tessv1,APERIODIC
122682805,tessv1,GDOR_SPB
122683109,tessv1,DSCT_BCEP
122684183,tessv1,CONTACT_ROT
122684203,tessv1,CONTACT_ROT
122684218,tessv1,ECLIPSE
122684310,tessv1,CONTACT_ROT
122707383,tessv1,APERIODIC
122707725,tessv1,ECLIPSE
122707782,tessv1,GDOR_SPB
122707980,tessv1,DSCT_BCEP
122710140,tessv1,CONTACT_ROT
122711906,tessv1,GDOR_SPB
122712115,tessv1,CONTACT_ROT
122713098,tessv1,GDOR_SPB
122713169,tessv1,DSCT_BCEP
122716189,tessv1,APERIODIC
122716563,tessv1,ECLIPSE
122717062,added_myself,INSTRUMENT/JUNK
122717173,tessv1,DSCT_BCEP
122780962,tessv1,DSCT_BCEP
122781772,added_myself,INSTRUMENT/JUNK
122783132,tessv1,APERIODIC
122784040,tessv1,APERIODIC
123043410,tessv2,RRLYR_CEPH
123125517,added_myself,INSTRUMENT/JUNK
123126439,added_myself,INSTRUMENT/JUNK
123129511,tessv1,APERIODIC
123129674,added_myself,INSTRUMENT/JUNK
123129725,added_myself,INSTRUMENT/JUNK
123198401,tessv1,CONTACT_ROT
123198519,tessv1,APERIODIC
123198657,added_myself,INSTRUMENT/JUNK
123199429,tessv1,CONTACT_ROT
123200174,tessv2,RRLYR_CEPH
123201160,added_myself,INSTRUMENT/JUNK
123201367,added_myself,INSTRUMENT/JUNK
123202271,added_myself,INSTRUMENT/JUNK
123202426,added_myself,INSTRUMENT/JUNK
123205833,added_myself,INSTRUMENT/JUNK
123205975,added_myself,INSTRUMENT/JUNK
123206402,tessv1,DSCT_BCEP
123229733,added_myself,INSTRUMENT/JUNK
123230202,tessv1,ECLIPSE
123230721,added_myself,INSTRUMENT/JUNK
123230887,added_myself,INSTRUMENT/JUNK
123231861,tessv1,GDOR_SPB
123232981,added_myself,INSTRUMENT/JUNK
123233199,added_myself,INSTRUMENT/JUNK
123233221,added_myself,INSTRUMENT/JUNK
123233235,tessv1,APERIODIC
123233695,added_myself,INSTRUMENT/JUNK
123233995,added_myself,INSTRUMENT/JUNK
123234173,added_myself,INSTRUMENT/JUNK
123235248,added_myself,INSTRUMENT/JUNK
123308817,tessv1,SOLARLIKE
123309024,added_myself,INSTRUMENT/JUNK
123310053,added_myself,INSTRUMENT/JUNK
123310475,added_myself,INSTRUMENT/JUNK
123313413,added_myself,INSTRUMENT/JUNK
123314298,tessv1,CONTACT_ROT
123314550,tessv1,APERIODIC
123314858,tessv1,CONTACT_ROT
123314914,tessv1,APERIODIC
123315395,tessv1,APERIODIC
123315988,added_myself,INSTRUMENT/JUNK
123316163,tessv1,DSCT_BCEP
123316445,added_myself,INSTRUMENT/JUNK
123316518,tessv1,ECLIPSE
123316709,tessv1,ECLIPSE
123317046,tessv1,DSCT_BCEP
123317257,tessv1,APERIODIC
123317865,tessv1,APERIODIC
123317989,tessv1,CONTACT_ROT
123355473,added_myself,INSTRUMENT/JUNK
123357296,added_myself,INSTRUMENT/JUNK
123357376,tessv1,DSCT_BCEP
123357412,added_myself,INSTRUMENT/JUNK
123357793,tessv1,CONTACT_ROT
123358083,added_myself,INSTRUMENT/JUNK
123358491,tessv1,GDOR_SPB
123358786,tessv1,APERIODIC
123359966,tessv1,CONTACT_ROT
123361482,added_myself,INSTRUMENT/JUNK
123362648,tessv1,DSCT_BCEP
123363153,tessv1,GDOR_SPB
123363555,tessv1,CONTACT_ROT
123363840,tessv1,APERIODIC
123363886,tessv1,APERIODIC
123364082,tessv1,APERIODIC
123364416,tessv1,APERIODIC
123364441,added_myself,INSTRUMENT/JUNK
123409435,tessv1,CONTACT_ROT
123409594,added_myself,INSTRUMENT/JUNK
123409754,added_myself,INSTRUMENT/JUNK
123409798,tessv1,CONTACT_ROT
123409976,tessv1,DSCT_BCEP
123410362,added_myself,INSTRUMENT/JUNK
123410502,tessv1,APERIODIC
123413018,added_myself,INSTRUMENT/JUNK
123413201,added_myself,INSTRUMENT/JUNK
123413993,tessv1,DSCT_BCEP
123414088,tessv1,SOLARLIKE
123415252,tessv1,APERIODIC
123415465,tessv1,SOLARLIKE
123416199,tessv1,GDOR_SPB
123417182,added_myself,INSTRUMENT/JUNK
123417193,tessv1,CONTACT_ROT
123417354,tessv1,SOLARLIKE
123417385,added_myself,INSTRUMENT/JUNK
123444548,added_myself,INSTRUMENT/JUNK
123444754,added_myself,INSTRUMENT/JUNK
123444772,added_myself,INSTRUMENT/JUNK
123445986,added_myself,INSTRUMENT/JUNK
123447105,tessv1,SOLARLIKE
123448092,added_myself,INSTRUMENT/JUNK
123448173,added_myself,INSTRUMENT/JUNK
123448195,tessv1,DSCT_BCEP
123449345,tessv1,GDOR_SPB
123449580,tessv1,APERIODIC
123449964,tessv1,SOLARLIKE
123450033,added_myself,INSTRUMENT/JUNK
123450313,tessv1,GDOR_SPB
123450662,tessv1,DSCT_BCEP
123450808,tessv1,APERIODIC
123450851,tessv1,CONTACT_ROT
123451404,added_myself,INSTRUMENT/JUNK
123451461,tessv1,GDOR_SPB
123451513,added_myself,INSTRUMENT/JUNK
123451672,tessv1,CONTACT_ROT
123451835,tessv1,SOLARLIKE
123453019,added_myself,INSTRUMENT/JUNK
123489706,added_myself,INSTRUMENT/JUNK
123490165,tessv1,APERIODIC
123493065,tessv1,APERIODIC
123493374,tessv1,CONTACT_ROT
123493830,tessv1,CONTACT_ROT
123494120,tessv1,DSCT_BCEP
123494249,added_myself,INSTRUMENT/JUNK
123494369,added_myself,INSTRUMENT/JUNK
123494500,added_myself,INSTRUMENT/JUNK
123494633,tessv1,CONTACT_ROT
123495216,tessv1,DSCT_BCEP
123495505,tessv1,ECLIPSE
123496052,tessv1,ECLIPSE
123496075,tessv1,CONTACT_ROT
123497826,added_myself,INSTRUMENT/JUNK
123497897,tessv1,GDOR_SPB
123498128,added_myself,INSTRUMENT/JUNK
123498672,tessv1,CONTACT_ROT
123498741,tessv1,APERIODIC
123499121,tessv1,DSCT_BCEP
123499130,added_myself,INSTRUMENT/JUNK
123499430,added_myself,INSTRUMENT/JUNK
123499478,tessv1,CONTACT_ROT
125368230,added_myself,DSCT_BCEP
125673569,added_myself,SOLARLIKE
125689137,added_myself,INSTRUMENT/JUNK
126087578,tessv2,RRLYR_CEPH
126092590,tessv2,RRLYR_CEPH
126161974,added_myself,SOLARLIKE
126166554,added_myself,SOLARLIKE
126171360,added_myself,INSTRUMENT/JUNK
126224281,added_myself,INSTRUMENT/JUNK
126227466,added_myself,SOLARLIKE
126279746,added_myself,SOLARLIKE
126338140,added_myself,SOLARLIKE
126411036,added_myself,INSTRUMENT/JUNK
126418541,added_myself,SOLARLIKE
126420384,added_myself,CONTACT_ROT
126547999,added_myself,INSTRUMENT/JUNK
126555248,added_myself,INSTRUMENT/JUNK
126558013,added_myself,ECLIPSE
126611707,added_myself,SOLARLIKE
126616815,added_myself,ECLIPSE
126619115,added_myself,SOLARLIKE
