label,path
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000015296627_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000015296627_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000015326736_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000015326736_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000015391024_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000015391024_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000015391024_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000015391024_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000015394206_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000015394206_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000015394206_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000015394206_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000015424197_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000015424197_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000015461313_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000015461313_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000015792644_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000015792644_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000015792644_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000015792644_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000015794890_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000015794890_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000015794890_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000015794890_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000016113974_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000016113974_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016113974_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016113974_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000016405442_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000016405442_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016405442_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016405442_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000016407760_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000016407760_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016407760_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016407760_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000016412776_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000016412776_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016412776_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016412776_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016540276_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016540276_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016541570_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016541570_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016542249_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016542249_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016544895_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016544895_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000016625644_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000016625644_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016625644_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016625644_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000016735261_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000016735261_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016735261_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016735261_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016741835_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016741835_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016748234_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016748234_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016781456_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016781456_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000016942932_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000016942932_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000016942932_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000016942932_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000017370616_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000017370616_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000017370616_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000017370616_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000017925349_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000017925349_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000017999766_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000017999766_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000018109220_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000018109220_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000020608098_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000020608098_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000021018571_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000021018571_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000021018571_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000021018571_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000021018571_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000021018571_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000021018571_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000021018571_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000021018571_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000021018571_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000021018571_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000021018571_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000021031802_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000021031802_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000021031802_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000021031802_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000021031802_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000021031802_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000021031802_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000021031802_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000021031802_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000021031802_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000021123653_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000021123653_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000021123653_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000021123653_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000021123653_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000021123653_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000021123653_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000021123653_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000021123653_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000021123653_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000021123653_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000021123653_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000021125328_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000021125328_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000021125328_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000021125328_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000021125328_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000021125328_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000021125328_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000021125328_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000021125328_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000021125328_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000021179365_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000021179365_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000021179365_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000021179365_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000021179365_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000021179365_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000021179365_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000021179365_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000021179365_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000021179365_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000021229078_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000021229078_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000021229078_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000021229078_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000021229078_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000021229078_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000021229078_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000021229078_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000021229078_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000021229078_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000021229078_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000021229078_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000021229347_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000021229347_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000021229347_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000021229347_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000021229347_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000021229347_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000021229347_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000021229347_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000021277622_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000021277622_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000021277622_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000021277622_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000021277622_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000021277622_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000021277622_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000021277622_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000022127581_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000022127581_tess_v01_llc.fits
RRLYR_CEPH,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000023532972_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000023532972_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000025264579_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000025264579_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000025270814_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000025270814_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000025339064_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000025339064_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000025346769_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000025346769_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000025402806_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000025402806_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000025485950_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000025485950_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000025634441_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000025634441_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026412793_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026412793_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026412793_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026412793_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026412815_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026412815_tess_v01_llc.fits
ECLIPSE,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026412815_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026412815_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026413227_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026413227_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026413227_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026413227_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026413284_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026413284_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026413284_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026413284_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026414919_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026414919_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026414919_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026414919_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026415382_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026415382_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026415382_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026415382_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026416811_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026416811_tess_v01_llc.fits
APERIODIC,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026416811_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026416811_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026416999_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026416999_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026416999_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026416999_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026417170_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026417170_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026417170_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026417170_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026417202_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026417202_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026417202_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026417202_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026418651_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026418651_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026418651_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026418651_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026418690_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026418690_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026418690_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026418690_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026418928_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026418928_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026418928_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026418928_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026472767_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026472767_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026472767_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026472767_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000026473474_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000026473474_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_1\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000026473474_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000026473474_tess_v01_llc.fits
